"QKEY","F_GENDER","JOKE1_W74","CANCUL1_W74"
201801170321,1,1,1
201801170369,1,2,2
201801170396,1,1,1
201801170403,2,1,1
201801170481,2,1,1
201801170486,1,2,1
201801170505,2,2,1
201801170557,1,1,1
201801170559,1,2,2
201801170576,1,2,1
201801170585,1,2,2
201801170603,1,2,1
201801170620,2,2,1
201801170669,1,1,1
201801170673,1,1,1
201801170744,1,1,1
201801170808,2,1,1
201801170832,1,1,1
201801170848,1,2,1
201801170867,1,1,2
201801170905,2,2,1
201801170910,2,2,1
201801170923,1,1,1
201801170924,2,1,2
201801170943,1,1,2
201801171012,2,1,1
201801171033,1,1,1
201801171054,1,2,2
201801171058,2,1,1
201801171123,2,1,1
201801171133,1,2,2
201801171200,2,2,2
201801171205,1,2,2
201801171210,2,2,1
201801171243,2,2,2
201801171333,1,1,1
201801171355,2,2,2
201801171357,2,1,1
201801171454,2,1,2
201801171491,2,1,2
201801171536,2,2,2
201801171549,2,1,1
201801171563,2,2,2
201801171576,2,1,1
201801171611,2,1,1
201801171634,1,2,2
201801171655,2,1,1
201801171662,1,2,2
201801171691,2,1,2
201801171761,1,1,1
201801171937,2,2,1
201801172056,1,2,2
201801172081,2,2,1
201801172105,1,1,2
201801172108,2,2,2
201801172115,1,1,1
201801172165,1,2,2
201801172290,1,1,1
201801172292,2,2,1
201801172296,2,1,1
201801172300,2,2,2
201801172332,1,1,2
201801172348,2,2,1
201801172442,2,2,1
201801172452,1,2,1
201801172572,1,2,2
201801172594,1,1,1
201801172679,2,2,2
201801172815,1,1,1
201801172867,1,2,1
201801172884,2,1,1
201801172913,2,1,1
201801172939,1,1,1
201801173027,2,1,1
201801173042,1,2,1
201801173050,1,2,1
201801173166,2,1,1
201801173253,1,1,1
201801173370,2,2,1
201801173374,1,2,2
201801173449,1,2,2
201801173459,1,1,1
201801173482,1,1,1
201801173546,2,1,1
201801173563,1,2,2
201801173584,2,1,1
201801173624,1,2,1
201801173635,2,1,1
201801173651,1,1,2
201801173699,1,2,1
201801173739,2,1,1
201801173744,2,2,2
201801173759,2,2,2
201801173787,1,1,1
201801173922,2,2,1
201801173936,1,1,1
201801173982,2,1,1
201801173990,1,1,1
201801174113,2,2,2
201801174160,1,1,1
201801174177,1,1,1
201801174179,2,1,1
201801174191,2,1,1
201801174253,1,2,2
201801174263,2,1,1
201801174279,1,2,2
201801174409,1,2,2
201801174460,1,99,1
201801174471,2,1,1
201801174499,2,1,1
201801174527,2,2,1
201801174612,1,1,1
201801174649,2,2,2
201801174656,2,2,2
201801174684,2,2,1
201801174757,2,1,1
201801174780,2,1,1
201801174788,2,1,1
201801174789,1,2,2
201801174793,1,1,1
201801175038,2,1,1
201801175071,1,2,2
201801175084,2,1,1
201801175214,2,1,2
201801175265,1,2,2
201801175330,2,1,1
201801175372,2,99,1
201801175378,2,1,1
201801175384,2,2,2
201801175406,1,2,1
201801175529,1,2,2
201801175533,1,1,1
201801175615,2,1,1
201801175625,2,1,2
201801175668,1,2,1
201801175751,1,2,1
201801175845,1,1,1
201801175863,2,1,1
201801175888,2,2,2
201801175895,2,2,2
201801175921,2,1,1
201801175962,1,2,2
201801175965,1,2,1
201801176001,1,2,1
201801176007,1,1,1
201801176029,2,1,1
201801176085,2,1,1
201801176107,2,1,1
201801176121,1,1,1
201801176164,2,1,1
201801176168,2,1,1
201801176264,2,1,1
201801176387,1,1,1
201801176440,2,1,1
201801176448,1,1,1
201801176460,1,1,1
201801176471,1,1,1
201801176521,2,2,1
201801176522,2,1,1
201801176545,1,2,2
201801176553,1,2,2
201801176557,1,1,2
201801176604,1,1,2
201801176627,1,2,2
201801176637,2,1,1
201801176653,1,1,1
201801176687,1,2,1
201801176699,2,1,1
201801176820,1,99,1
201801176913,1,1,1
201801176916,1,1,1
201801176964,1,2,2
201801177090,2,1,1
201801177096,2,2,2
201801177107,2,1,1
201801177174,2,1,1
201801177178,2,2,2
201801177268,2,2,2
201801177312,2,2,1
201801177319,1,1,2
201801177349,1,2,2
201801177373,1,2,2
201801177382,2,2,2
201801177408,1,2,2
201801177436,2,1,1
201801177443,1,99,1
201801177449,1,2,1
201801177454,1,1,1
201801177467,1,1,1
201801177470,1,1,1
201801177476,2,2,2
201801177513,2,1,1
201801177514,2,2,2
201801177602,2,2,1
201801177632,2,1,2
201801177657,1,2,1
201801177699,2,1,1
201801177708,2,2,2
201801177771,1,1,1
201801177796,2,2,1
201801177849,2,1,1
201801177861,2,1,1
201801177869,2,2,2
201801177907,1,2,2
201801177916,2,1,1
201801177959,1,2,2
201801178033,2,1,2
201801178124,1,1,1
201801178125,1,2,1
201801178200,1,2,1
201801178205,2,2,1
201801178262,1,2,2
201801178334,1,1,1
201801178449,2,2,2
201801178564,2,1,1
201801178623,2,1,1
201801178795,1,2,2
201801178898,2,99,2
201801178944,1,1,1
201801179025,2,1,1
201801179049,2,2,1
201801179066,1,1,1
201801179214,1,1,2
201801179312,2,1,1
201801179349,2,1,1
201801179378,1,1,2
201801179384,1,2,2
201801179388,2,2,1
201801179434,2,2,1
201801179484,1,1,1
201801179532,2,1,1
201801179559,1,1,1
201801179595,1,1,1
201801179657,2,1,1
201801179703,1,2,2
201801179733,1,1,2
201801179785,1,1,1
201801179899,1,2,1
201801179900,2,1,1
201801179909,1,1,1
201801179922,1,1,1
201801179946,1,1,1
201801180048,2,1,1
201801180050,1,1,1
201801180081,1,1,1
201801180095,2,1,1
201801180107,2,2,2
201801180109,2,1,1
201801180141,1,2,2
201801180148,2,1,1
201801180184,2,1,1
201801180192,1,99,2
201801180228,2,1,1
201801180257,1,2,1
201801180326,2,1,2
201801180327,2,2,1
201801180385,1,2,2
201801180404,1,2,1
201801180415,1,1,1
201801180426,2,1,2
201801180451,1,2,2
201801180469,2,2,2
201801180526,2,2,2
201801180560,1,2,1
201801180562,1,1,1
201801180578,2,1,1
201801180610,2,2,1
201801180616,1,2,1
201801180642,1,1,1
201801180666,1,1,1
201801180691,1,2,1
201801180739,2,2,2
201801180795,1,2,2
201801180808,2,1,1
201801180809,1,2,2
201801180827,1,1,1
201801180848,1,2,1
201801180858,2,1,1
201801180933,1,2,1
201801180940,2,1,1
201801180941,2,1,2
201801180947,1,2,2
201801181034,2,1,1
201801181150,2,1,1
201801181172,2,1,2
201801181251,1,1,1
201801181298,1,1,1
201801181325,1,2,1
201801181335,2,1,1
201801181342,1,1,1
201801181346,2,1,2
201801181349,2,1,1
201801181363,1,2,2
201801181377,2,1,1
201801181393,1,2,2
201801181409,1,2,1
201801181450,1,2,2
201801181453,1,1,1
201801181491,2,1,2
201801181583,2,1,1
201801181591,2,1,1
201801181604,1,2,2
201801181665,1,1,1
201801181772,1,1,1
201801181776,2,1,1
201801181815,2,1,1
201801181817,1,2,2
201801181845,1,1,1
201801181892,1,2,1
201801181908,1,2,1
201801181948,1,1,1
201801181993,2,1,1
201801182117,1,2,1
201801182135,1,2,1
201801182143,1,1,2
201801182160,1,2,2
201801182271,2,1,1
201801182365,1,1,1
201801182372,2,2,1
201801182402,2,1,1
201801182535,1,1,1
201801182580,1,1,2
201801182653,2,1,1
201801182674,1,99,2
201801182677,2,1,1
201801182742,2,1,1
201801182745,2,1,1
201801182746,2,1,1
201801182749,2,1,1
201801182789,2,1,1
201801182799,1,1,1
201801182903,1,2,2
201801182931,2,1,1
201801182952,1,1,1
201801183013,2,2,2
201801183049,1,2,2
201801183094,2,2,2
201801183132,2,2,1
201801183150,1,1,1
201801183153,2,1,2
201801183163,2,2,2
201801183285,2,1,1
201801183389,2,1,2
201801183404,1,2,2
201801183407,1,2,2
201801183485,2,1,1
201801183575,2,1,1
201801183624,1,2,1
201801183671,1,1,1
201801183764,2,1,1
201801183772,1,2,2
201801183819,1,1,2
201801183823,2,1,1
201801183854,1,1,1
201801183856,2,1,2
201801183916,2,1,1
201801183930,1,1,1
201801183945,1,1,1
201801183972,1,2,1
201801184013,2,1,1
201801184027,2,2,1
201801184097,1,2,1
201801184119,2,2,2
201801184222,2,1,2
201801184346,2,1,1
201801184381,1,1,1
201801184464,2,1,1
201801184499,1,2,1
201801184540,1,2,2
201801184553,1,1,2
201801184588,1,2,2
201801184609,1,1,1
201801184628,2,1,2
201801184638,1,1,2
201801184699,2,2,2
201801184766,2,1,1
201801184820,2,1,2
201801184824,2,1,1
201801184846,2,2,2
201801184905,1,2,2
201801184933,2,1,1
201801184941,1,1,1
201801184981,2,2,1
201801185024,1,1,2
201801185038,1,2,1
201801185042,1,1,1
201801185045,1,1,1
201801185053,1,1,1
201801185067,1,1,1
201801185073,1,1,1
201801185095,2,1,1
201801185107,1,1,1
201801185109,2,1,1
201801185122,2,1,1
201801185148,2,1,1
201801185189,2,1,1
201801185202,1,2,2
201801185209,1,1,1
201801185253,1,2,2
201801185258,1,1,2
201801185286,2,2,1
201801185296,2,1,1
201801185321,2,1,1
201801185409,2,1,1
201801185425,2,1,1
201801185490,1,2,2
201801185495,2,1,1
201801185508,2,1,1
201801185543,1,2,1
201801185553,2,2,1
201801185623,2,1,2
201801185678,1,2,1
201801185686,2,2,2
201801185722,2,1,1
201801185751,1,1,1
201801185791,1,1,1
201801185805,2,2,2
201801185827,2,1,1
201801185852,2,1,2
201801185907,1,1,1
201801185908,1,2,2
201801185987,1,2,2
201801185994,2,2,1
201801186001,1,2,2
201801186033,1,1,1
201801186066,2,2,1
201801186075,2,1,1
201801186090,2,2,2
201801186113,1,1,1
201801186171,1,1,1
201801186217,2,2,2
201801186221,2,2,1
201801186270,2,2,2
201801186295,1,1,2
201801186383,1,1,1
201801186387,2,2,2
201801186396,1,1,1
201801186404,2,1,1
201801186435,2,2,1
201801186501,2,1,2
201801186509,1,1,1
201801186527,1,2,1
201801186581,2,1,1
201801186658,1,2,1
201801186674,2,1,1
201801186684,1,1,2
201801186698,1,2,1
201801186710,2,1,2
201801186813,1,2,2
201801186834,1,1,1
201801186893,1,1,1
201801186905,2,2,1
201801186909,2,1,1
201801186948,2,2,1
201801186951,1,2,2
201801186968,2,1,1
201801186974,2,1,1
201801187062,2,1,1
201801187070,2,1,1
201801187077,2,2,1
201801187082,1,1,1
201801187085,2,1,2
201801187103,2,1,1
201801187127,2,1,1
201801187144,2,1,1
201801187159,1,1,1
201801187204,1,2,2
201801187211,2,1,2
201801187243,1,1,1
201801187298,1,1,1
201801187322,2,1,1
201801187342,2,1,1
201801187356,1,1,1
201801187426,2,2,1
201801187463,2,2,2
201801187525,2,1,1
201801187526,2,2,1
201801187549,1,1,1
201801187568,1,2,2
201801187570,2,1,1
201801187574,2,1,1
201801187602,1,2,2
201801187605,2,2,1
201801187765,2,1,1
201801187792,1,2,2
201801187836,1,2,1
201801187890,1,2,2
201801187893,2,1,1
201801187904,2,1,1
201801188049,2,2,1
201801188129,1,2,1
201801188193,1,2,2
201801188238,2,2,1
201801188249,1,2,1
201801188260,1,1,1
201801188264,1,2,1
201801188311,2,1,1
201801188328,2,1,1
201801188335,2,1,1
201801188378,2,1,1
201801188379,2,1,1
201801188386,1,2,2
201801188446,2,2,1
201801188508,2,1,1
201801188514,2,1,1
201801188581,1,1,1
201801188605,1,2,2
201801188616,2,1,1
201801188626,1,1,1
201801188643,2,2,2
201801188663,2,1,1
201801188708,1,2,1
201801188786,2,1,2
201801188893,1,2,2
201801188933,1,2,2
201801188973,2,1,1
201801189002,2,1,1
201801189041,2,2,2
201801189069,2,1,1
201801189083,2,1,1
201801189132,1,2,2
201801189171,1,2,2
201801189173,1,2,1
201801189182,1,1,1
201801189221,1,2,2
201801189235,1,1,2
201801189247,2,1,2
201801189295,2,2,2
201801189301,1,2,1
201801189351,2,2,1
201901000007,2,1,1
201901000076,1,2,1
201901000115,2,2,1
201901000132,1,1,1
201901000134,2,2,1
201901000152,2,1,1
201901000161,1,2,2
201901000177,2,1,1
201901000179,2,2,2
201901000190,2,2,1
201901000193,1,2,2
201901000224,2,1,1
201901000243,2,1,1
201901000274,2,1,1
201901000318,2,1,1
201901000325,1,2,2
201901000330,2,1,1
201901000343,2,2,2
201901000416,1,2,2
201901000421,2,2,1
201901000432,1,2,1
201901000446,2,1,2
201901000452,2,2,1
201901000478,2,1,1
201901000489,2,1,1
201901000504,2,2,2
201901000518,1,2,1
201901000535,1,1,1
201901000574,2,1,1
201901000580,2,1,1
201901000626,1,2,1
201901000637,1,2,1
201901000650,2,1,1
201901000654,2,1,2
201901000657,2,1,1
201901000658,1,2,1
201901000685,2,2,1
201901000717,1,1,1
201901000721,1,2,1
201901000763,2,99,1
201901000788,1,2,1
201901000797,1,1,1
201901000814,2,1,1
201901000822,1,1,1
201901000846,2,1,1
201901000848,2,2,1
201901000858,2,1,2
201901000863,1,1,2
201901000865,2,1,1
201901000874,1,2,2
201901000887,1,2,2
201901000906,2,1,1
201901000930,2,2,1
201901000967,1,1,1
201901001003,2,1,1
201901001038,1,1,2
201901001082,1,1,1
201901001102,1,2,1
201901001142,2,1,1
201901001145,1,2,1
201901001153,2,1,1
201901001169,2,1,1
201901001175,2,2,1
201901001197,2,1,1
201901001234,2,2,2
201901001250,2,1,1
201901001295,2,1,2
201901001322,2,2,1
201901001323,1,2,2
201901001329,2,1,2
201901001394,2,2,2
201901001408,1,2,1
201901001415,1,2,1
201901001466,1,2,2
201901001467,1,2,2
201901001471,1,2,2
201901001477,2,1,1
201901001483,2,1,1
201901001541,2,1,2
201901001569,2,2,1
201901001589,1,1,2
201901001599,2,1,1
201901001609,2,1,1
201901001656,2,2,2
201901001667,1,1,1
201901001669,1,1,1
201901001683,1,2,2
201901001744,2,1,1
201901001769,1,2,2
201901001788,1,2,1
201901001802,1,1,1
201901001808,2,2,2
201901001822,1,1,2
201901001856,2,1,1
201901001877,2,1,1
201901001892,2,2,1
201901001900,1,1,1
201901001915,2,1,1
201901001916,1,1,1
201901001918,1,2,2
201901002003,1,2,2
201901002005,2,2,1
201901002008,1,2,1
201901002025,1,1,1
201901002033,1,2,2
201901002050,2,1,1
201901002068,1,1,1
201901002096,2,1,1
201901002110,2,2,2
201901002170,1,2,2
201901002187,1,2,2
201901002189,1,2,1
201901002207,2,1,1
201901002244,2,2,2
201901002249,2,1,1
201901002260,2,1,2
201901002281,1,2,1
201901002286,2,1,1
201901002292,2,1,1
201901002309,1,1,2
201901002357,1,1,2
201901002358,1,2,1
201901002359,2,1,1
201901002376,2,1,2
201901002380,1,2,2
201901002383,2,1,1
201901002405,2,2,1
201901002419,1,1,2
201901002437,1,2,2
201901002464,2,2,1
201901002498,2,1,2
201901002504,2,2,2
201901002505,1,1,2
201901002509,2,2,1
201901002515,2,2,1
201901002529,2,2,1
201901002570,1,2,2
201901002620,2,1,1
201901002622,2,2,1
201901002629,2,2,1
201901002661,2,2,1
201901002689,2,1,1
201901002714,1,2,1
201901002715,2,2,2
201901002718,2,2,1
201901002747,2,1,1
201901002749,2,2,1
201901002765,1,2,2
201901002807,1,2,1
201901002809,1,1,2
201901002810,2,1,2
201901002815,2,2,2
201901002816,1,1,1
201901002844,2,2,1
201901002864,2,2,1
201901002869,1,1,2
201901002878,2,2,1
201901002911,2,1,1
201901002941,1,1,1
201901002949,1,2,1
201901002954,2,2,2
201901002964,2,2,1
201901002965,2,2,2
201901002973,2,1,1
201901002999,2,2,2
201901003024,1,1,1
201901003044,2,2,2
201901003057,1,1,1
201901003060,2,1,2
201901003091,1,2,2
201901003092,1,1,1
201901003096,1,1,1
201901003131,1,1,1
201901003145,1,1,1
201901003161,2,2,2
201901003183,2,2,2
201901003191,2,1,1
201901003196,1,1,1
201901003197,2,1,1
201901003222,2,2,2
201901003246,2,2,2
201901003249,2,1,1
201901003294,2,1,1
201901003295,1,2,2
201901003296,2,2,1
201901003310,2,2,2
201901003367,2,2,2
201901003368,2,1,1
201901003423,1,2,1
201901003427,2,1,1
201901003466,2,2,2
201901003505,2,1,2
201901003533,2,1,1
201901003535,2,2,2
201901003551,1,2,2
201901003584,2,2,1
201901003599,1,2,2
201901003614,1,1,2
201901003621,1,2,1
201901003633,1,2,1
201901003664,1,2,2
201901003681,2,1,1
201901003693,2,2,2
201901003793,1,1,1
201901003802,1,1,1
201901004074,2,2,2
201901004087,2,2,1
201901004162,2,1,2
201901004246,1,2,1
201901004351,2,1,1
201901004452,1,1,1
201901004575,2,2,1
201901004585,1,2,2
201901004644,2,2,1
201901004664,1,2,2
201901004757,2,1,1
201901004823,1,2,1
201901004944,1,2,2
201901005059,1,2,2
201901005221,2,2,2
201901005237,1,1,1
201901005804,2,1,1
201901005809,2,2,2
201901005849,2,1,1
201901005934,1,1,1
201901006312,2,2,1
201901006401,2,2,2
201901006481,1,2,2
201901006918,2,2,1
201901007254,1,1,1
201901007262,1,2,1
201901007299,1,1,1
201901007381,2,1,2
201901007408,1,1,1
201901007546,1,1,1
201901007677,1,2,1
201901007835,1,2,1
201901007843,1,1,1
201901007870,2,2,1
201901007928,2,1,1
201901007974,2,2,1
201901008671,2,1,1
201901009101,2,1,2
201901009292,2,1,2
201901009303,2,2,2
201901009634,2,1,2
201901009747,1,1,1
201901009792,1,2,1
201901009904,2,1,1
201901010326,2,2,1
201901010416,1,2,1
201901010499,2,1,2
201901010521,1,1,1
201901010602,2,2,1
201901010939,2,2,1
201901010945,2,2,1
201901011035,2,1,1
201901011041,1,1,1
201901011086,2,2,1
201901011459,2,1,2
201901011750,2,2,2
201901011868,2,1,1
201901011993,2,2,1
201901012113,1,2,1
201901012124,1,2,2
201901012186,2,2,1
201901012232,2,2,1
201901012252,2,2,1
201901012255,2,1,1
201901012337,2,2,2
201901012770,2,1,1
201901013176,2,2,1
201901013190,2,2,1
201901013312,2,1,1
201901013372,1,2,2
201901013470,2,2,1
201901013515,1,2,1
201901013530,2,1,1
201901013585,2,1,1
201901013661,2,1,2
201901013784,2,1,2
201901013991,2,1,1
201901014084,2,2,1
201901014191,1,2,2
201901014281,2,2,2
201901014284,1,2,1
201901014470,2,2,1
201901014542,1,1,1
201901014589,1,99,1
201901014703,1,2,1
201901014817,1,2,1
201901014821,1,2,1
201901015222,2,1,1
201901015299,2,2,1
201901015302,2,1,1
201901015371,2,2,1
201901015414,1,2,1
201901015533,1,2,1
201901015592,1,2,1
201901015598,1,2,1
201901015688,2,1,1
201901015765,1,1,2
201901015869,1,2,2
201901016510,1,2,2
201901016561,2,1,1
201901016611,1,2,2
201901016612,1,1,1
201901016626,2,1,1
201901016657,2,1,1
201901016676,2,2,1
201901016693,1,2,2
201901016725,2,2,2
201901016796,1,2,1
201901016889,1,1,1
201901016890,2,1,1
201901016897,1,2,2
201901016919,1,2,1
201901016930,1,1,1
201901016957,1,2,1
201901016969,1,2,2
201901016995,1,1,1
201901017006,1,2,2
201901017015,2,2,2
201901017017,2,1,1
201901017032,2,2,1
201901017054,1,2,2
201901017071,2,2,2
201901017128,1,2,1
201901017140,1,2,2
201901017144,1,1,1
201901017165,1,1,1
201901017201,2,1,1
201901017265,1,1,2
201901017295,1,1,1
201901017314,1,1,1
201901017332,2,2,2
201901017378,2,2,2
201901017380,2,1,1
201901017395,2,2,2
201901017423,2,2,1
201901017429,2,1,1
201901017488,1,2,2
201901017553,1,2,2
201901017563,2,1,1
201901017575,2,1,2
201901017646,1,1,1
201901017680,1,2,2
201901017694,2,2,2
201901017707,1,1,1
201901017714,1,1,2
201901017736,2,2,1
201901017750,1,2,1
201901017753,2,2,2
201901017759,2,1,1
201901017766,2,2,2
201901017788,1,2,2
201901017801,2,1,1
201901017861,2,1,2
201901017912,1,2,1
201901017914,2,1,1
201901017916,1,1,1
201901017929,2,1,1
201901017945,1,2,2
201901017962,1,1,1
201901017993,2,1,1
201901018007,1,2,2
201901018037,2,2,2
201901018053,1,2,2
201901018057,2,1,1
201901018114,2,1,1
201901018124,2,1,1
201901018134,1,1,1
201901018179,1,1,1
201901018186,1,2,1
201901018212,2,1,1
201901018219,2,1,1
201901018226,1,2,2
201901018230,2,1,1
201901018235,2,1,2
201901018271,2,1,1
201901018283,2,1,1
201901018298,1,2,2
201901018304,2,1,1
201901018325,2,1,1
201901018326,1,2,2
201901018365,2,1,1
201901018371,1,2,1
201901018381,2,1,1
201901018401,1,1,1
201901018418,1,2,2
201901018421,2,2,1
201901018438,2,2,2
201901018475,2,1,1
201901018528,2,1,1
201901018568,2,2,1
201901018585,2,1,1
201901018616,2,2,2
201901018618,2,1,1
201901018634,2,1,1
201901018657,1,1,1
201901018659,2,2,2
201901018680,1,2,2
201901018693,1,1,2
201901018730,2,1,1
201901018761,1,2,1
201901018768,1,1,1
201901018769,2,1,1
201901018786,2,1,2
201901018800,2,2,2
201901018817,1,1,2
201901018820,2,2,1
201901018825,2,1,1
201901018859,2,2,2
201901018861,2,1,1
201901018884,2,1,1
201901018898,1,2,1
201901018911,2,1,1
201901018922,1,2,2
201901018925,1,2,2
201901018937,2,2,2
201901018942,1,2,2
201901018981,2,1,1
201901019013,2,2,1
201901019028,2,1,1
201901019034,2,1,1
201901019046,2,1,2
201901019058,1,2,2
201901019065,1,2,1
201901019069,1,1,1
201901019134,2,1,1
201901019194,2,1,1
201901019201,2,1,1
201901019203,1,2,1
201901019232,1,2,2
201901019251,2,99,2
201901019256,2,1,1
201901019264,2,2,1
201901019273,1,2,2
201901019277,1,2,2
201901019282,1,2,2
201901019283,2,1,1
201901019319,1,2,2
201901019344,2,1,1
201901019362,1,2,2
201901019389,1,2,2
201901019397,2,1,1
201901019455,1,1,1
201901019488,2,2,1
201901019537,1,1,1
201901019576,1,2,1
201901019616,1,2,2
201901019623,2,1,1
201901019653,2,2,2
201901019664,2,2,1
201901019672,1,1,1
201901019682,2,1,1
201901019683,1,2,2
201901019697,2,2,1
201901019707,2,2,1
201901019757,1,2,2
201901019761,1,2,2
201901019784,1,2,2
201901019793,2,2,1
201901019802,1,2,2
201901019858,2,1,2
201901019883,1,1,1
201901019894,2,1,1
201901019919,1,1,1
201901019929,1,2,2
201901019933,1,2,1
201901019936,2,2,1
201901019949,2,1,1
201901019955,1,1,1
201901019961,2,1,1
201901019996,2,1,1
201901020017,1,1,1
201901020032,1,2,1
201901020054,2,1,1
201901020093,2,1,1
201901020114,2,1,1
201901020118,2,2,1
201901020147,2,2,2
201901020189,2,2,1
201901020211,2,1,1
201901020279,2,1,1
201901020284,1,2,1
201901020332,1,1,1
201901020340,1,2,2
201901020344,1,2,2
201901020357,1,2,1
201901020359,1,2,2
201901020369,2,2,2
201901020370,2,1,1
201901020371,2,1,1
201901020376,1,2,2
201901020400,2,1,1
201901020426,2,2,1
201901020428,2,2,2
201901020464,2,99,1
201901020479,2,1,1
201901020508,1,2,2
201901020533,2,2,2
201901020556,1,1,1
201901020602,2,2,2
201901020617,1,2,2
201901020630,2,1,1
201901020653,1,1,2
201901020682,1,2,2
201901020703,2,99,1
201901020757,2,1,1
201901020820,1,2,1
201901020840,2,1,1
201901020841,2,2,1
201901020852,1,2,2
201901020900,2,1,1
201901020905,1,1,1
201901020923,2,2,2
201901020946,2,2,2
201901020953,1,2,2
201901021014,2,1,1
201901021046,1,1,2
201901021079,1,1,1
201901021092,1,2,2
201901021109,2,2,1
201901021112,2,1,1
201901021167,2,1,1
201901021229,2,2,1
201901021239,2,1,2
201901021280,2,2,1
201901021291,1,2,1
201901021298,1,2,2
201901021305,1,1,2
201901021328,2,1,1
201901021371,2,2,1
201901021378,1,2,2
201901021419,2,2,2
201901021433,1,2,2
201901021466,2,2,1
201901021467,2,1,1
201901021477,1,1,1
201901021494,1,1,1
201901021598,2,99,1
201901021616,2,1,1
201901021652,2,2,2
201901021653,1,1,1
201901021668,2,1,1
201901021739,2,1,1
201901021740,2,2,2
201901021760,1,2,2
201901021788,2,2,2
201901021794,1,2,1
201901021824,1,1,2
201901021847,1,1,1
201901021873,2,1,1
201901021899,2,2,1
201901021916,2,2,1
201901021963,2,1,2
201901022011,2,1,1
201901022041,2,1,1
201901022057,1,1,2
201901022073,2,2,1
201901022078,2,2,2
201901022083,2,1,1
201901022086,1,2,1
201901022093,2,1,1
201901022109,2,1,1
201901022111,2,2,2
201901022116,2,2,2
201901022123,1,1,1
201901022126,2,2,2
201901022144,1,2,2
201901022149,1,2,1
201901022172,1,1,1
201901022180,2,2,1
201901022181,2,2,2
201901022208,1,1,2
201901022210,1,2,2
201901022220,2,1,1
201901022224,2,2,1
201901022226,2,1,1
201901022237,1,2,1
201901022244,1,2,2
201901022267,1,1,2
201901022306,1,1,1
201901022346,2,1,1
201901022360,1,2,2
201901022372,1,1,1
201901022386,1,2,1
201901022401,2,2,1
201901022406,1,1,1
201901022411,2,1,1
201901022435,1,1,2
201901022458,1,2,1
201901022498,2,1,1
201901022506,1,1,2
201901022507,1,1,1
201901022512,2,1,1
201901022530,1,1,1
201901022554,1,1,1
201901022573,2,1,1
201901022592,2,1,1
201901022601,2,1,2
201901022628,1,1,1
201901022646,2,1,1
201901022647,1,1,1
201901022649,2,2,1
201901022699,1,2,2
201901022702,2,1,1
201901022710,2,1,1
201901022711,2,1,1
201901022740,1,1,1
201901022772,1,2,2
201901022773,1,2,2
201901022785,2,1,1
201901022806,2,2,2
201901022823,2,2,1
201901022836,2,1,1
201901022849,1,2,2
201901022853,2,1,1
201901022867,1,2,1
201901022869,2,1,1
201901022912,1,2,2
201901022928,1,1,1
201901022932,2,2,2
201901022933,1,1,2
201901022967,2,2,1
201901022996,2,1,1
201901023028,2,2,2
201901023055,1,1,1
201901023062,1,1,1
201901023066,1,1,1
201901023093,1,1,1
201901023103,2,2,1
201901023109,2,1,1
201901023116,2,2,2
201901023125,2,1,1
201901023133,1,1,1
201901023195,1,2,2
201901023233,1,2,2
201901023240,1,1,1
201901023243,2,1,2
201901023246,1,2,2
201901023253,1,2,1
201901023274,1,2,2
201901023301,1,2,2
201901023317,2,2,2
201901023343,1,2,2
201901023348,1,2,2
201901023430,1,2,2
201901023433,2,1,1
201901023446,2,1,2
201901023454,2,1,1
201901023468,2,1,2
201901023488,2,1,1
201901023497,1,1,1
201901023518,1,2,1
201901023535,2,1,2
201901023563,1,2,1
201901023584,1,1,1
201901023603,2,1,1
201901023616,2,2,2
201901023628,2,2,2
201901023632,2,1,1
201901023640,1,2,2
201901023641,1,1,1
201901023661,2,1,1
201901023666,2,1,1
201901023721,1,2,2
201901023814,1,2,2
201901023831,1,2,1
201901023864,1,99,1
201901023881,1,2,1
201901023916,2,2,2
201901023927,1,1,1
201901023986,1,2,1
201901024003,1,2,1
201901024027,2,1,1
201901024032,2,1,1
201901024034,2,1,1
201901024076,1,2,2
201901024077,2,1,1
201901024088,2,2,1
201901024089,1,1,2
201901024124,2,1,1
201901024131,2,2,1
201901024142,2,1,2
201901024153,2,2,1
201901024185,2,2,1
201901024207,1,2,2
201901024214,2,2,1
201901024240,1,1,1
201901024255,1,1,2
201901024262,2,1,1
201901024266,1,2,1
201901024276,1,1,2
201901024318,1,2,2
201901024323,2,1,2
201901024377,1,1,1
201901024408,2,2,1
201901024446,1,2,1
201901024540,1,1,2
201901024575,2,1,1
201901024605,2,2,1
201901024607,2,2,2
201901024640,1,1,1
201901024678,2,2,1
201901024723,2,2,1
201901024751,1,1,1
201901024752,1,1,1
201901024764,2,1,1
201901024767,1,1,1
201901024799,2,1,1
201901024821,2,2,1
201901024871,1,1,1
201901024901,1,1,2
201901024913,2,1,1
201901024925,2,1,1
201901024929,1,2,1
201901024932,1,1,1
201901024956,1,1,1
201901024968,1,2,2
201901025029,1,1,1
201901025076,2,2,2
201901025077,2,1,1
201901025094,1,2,1
201901025102,2,1,2
201901025137,1,2,2
201901025164,1,2,1
201901025184,2,1,1
201901025193,1,2,2
201901025226,1,2,2
201901025234,2,1,1
201901025263,1,1,2
201901025286,1,1,1
201901025310,2,1,1
201901025326,2,1,1
201901025327,2,2,1
201901025333,1,1,1
201901025371,2,1,2
